epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,23.266511917114258,0.17748764157295227,76.96340942382812,0.42129281163215637,0.1377718597650528
1,17.79583168029785,0.15647447109222412,58.797855377197266,0.3955685496330261,0.09601620584726334
2,13.605109214782715,0.14284436404705048,44.87421417236328,0.3779475688934326,0.06712082028388977
3,10.438236236572266,0.13370132446289062,34.34844970703125,0.3656519055366516,0.05266501381993294
4,8.077530860900879,0.12753327190876007,26.49999237060547,0.35711801052093506,0.051407068967819214
5,6.305142879486084,0.1235005334019661,20.6054744720459,0.3514264225959778,0.05925726890563965
6,4.906509876251221,0.12057356536388397,15.953121185302734,0.3472370505332947,0.07078460603952408
7,3.866286039352417,0.11871978640556335,12.491887092590332,0.34455737471580505,0.08314020931720734
8,3.104280948638916,0.11732923239469528,9.95650577545166,0.34253355860710144,0.09567324817180634
